step,date_label,profile_time,v_632_A_rms_V,v_632_B_rms_V,v_632_C_rms_V,v_633_A_rms_V,v_633_B_rms_V,v_633_C_rms_V,v_634_A_rms_V,v_634_B_rms_V,v_634_C_rms_V,v_645_B_rms_V,v_645_C_rms_V,v_646_B_rms_V,v_646_C_rms_V,v_652_A_rms_V,v_671_A_rms_V,v_671_B_rms_V,v_671_C_rms_V,v_675_A_rms_V,v_675_B_rms_V,v_675_C_rms_V,v_680_A_rms_V,v_680_B_rms_V,v_680_C_rms_V,v_684_A_rms_V,v_684_C_rms_V,v_692_A_rms_V,v_692_B_rms_V,v_692_C_rms_V,v_611_C_rms_V
112,9-Jan-13,8:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.169921875,2460.571533203125,2460.442626953125,283.3328857421875,283.6261291503906,283.567626953125,2458.85400390625,2461.662109375,2458.4482421875,2461.24267578125,2392.001708984375,2394.625244140625,2452.369140625,2434.463134765625,2393.854736328125,2452.80126953125,2433.476806640625,2395.920166015625,2452.368896484375,2434.463134765625,2395.253662109375,2433.78857421875,2395.920166015625,2452.368896484375,2434.463134765625,2433.048095703125
113,9-Jan-13,8:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.189453125,2460.653564453125,2460.562255859375,283.3623352050781,283.6982116699219,283.6656494140625,2459.107666015625,2460.4794921875,2458.7958984375,2460.16943359375,2402.470703125,2403.238525390625,2452.60498046875,2437.95849609375,2402.74951171875,2452.886962890625,2437.253173828125,2403.238525390625,2452.60498046875,2437.95849609375,2402.713623046875,2437.3818359375,2403.238525390625,2452.604736328125,2437.95849609375,2436.755615234375
114,9-Jan-13,9:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.22265625,2460.71875,2460.693603515625,283.40179443359375,283.7596130371094,283.77227783203125,2459.43408203125,2460.49072265625,2459.14306640625,2460.17578125,2409.748291015625,2411.75146484375,2453.8720703125,2441.762451171875,2410.351806640625,2454.095458984375,2441.19921875,2411.7509765625,2453.8720703125,2441.762451171875,2411.230712890625,2441.43798828125,2411.7509765625,2453.87109375,2441.762451171875,2441.067626953125
115,9-Jan-13,9:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.371337890625,2460.793212890625,2460.867919921875,283.6847229003906,283.8395080566406,283.9208679199219,2459.8251953125,2460.673828125,2459.654541015625,2460.49560546875,2428.894287109375,2429.74755859375,2454.4404296875,2446.9609375,2428.8974609375,2454.4833984375,2446.72021484375,2429.74755859375,2454.4404296875,2446.960693359375,2429.529541015625,2446.786376953125,2429.740478515625,2454.4404296875,2446.960693359375,2447.91552734375
116,9-Jan-13,10:00,2460.8935546875,2460.8935546875,2460.8935546875,2461.9140625,2460.95458984375,2460.875244140625,283.70343017578125,283.9768371582031,283.9543151855469,2460.51513671875,2460.87548828125,2460.48828125,2460.83251953125,2445.774169921875,2446.21484375,2456.4736328125,2452.2880859375,2445.9072265625,2456.535888671875,2452.172607421875,2446.21923828125,2456.4736328125,2452.2880859375,2446.1015625,2452.2744140625,2446.21923828125,2456.473388671875,2452.2880859375,2450.927734375
117,9-Jan-13,10:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.578857421875,2460.950439453125,2460.863525390625,283.69805908203125,283.9725036621094,283.94482421875,2460.5888671875,2460.876708984375,2460.56591796875,2460.844970703125,2453.338134765625,2453.35009765625,2456.234619140625,2454.3974609375,2453.44287109375,2456.181640625,2454.386962890625,2453.35009765625,2456.234619140625,2454.3974609375,2453.330810546875,2455.996337890625,2453.35009765625,2456.234619140625,2455.724365234375,2454.944580078125
118,9-Jan-13,11:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.7958984375,2461.05224609375,2460.94677734375,283.8743591308594,284.0711669921875,284.0316162109375,2461.076171875,2461.157470703125,2461.233154296875,2461.30615234375,2465.58203125,2465.306396484375,2458.035400390625,2457.24853515625,2465.728271484375,2457.972412109375,2457.43408203125,2465.306640625,2458.035400390625,2457.24853515625,2465.362060546875,2457.58984375,2465.306640625,2458.035400390625,2457.24853515625,2457.94091796875
119,9-Jan-13,11:30,2460.8935546875,2462.223388671875,2460.8935546875,2460.91064453125,2462.39599609375,2461.076904296875,283.9709167480469,284.0996398925781,284.1398010253906,2462.72705078125,2461.25732421875,2462.954345703125,2461.46923828125,2472.392333984375,2472.198974609375,2459.0224609375,2459.26513671875,2472.818115234375,2458.932373046875,2459.5185546875,2472.198974609375,2459.022216796875,2459.26513671875,2472.22119140625,2459.76123046875,2472.198974609375,2459.022216796875,2459.264892578125,2460.265869140625
120,9-Jan-13,12:00,2460.8935546875,2460.8935546875,2462.223388671875,2460.92431640625,2461.023681640625,2462.51953125,283.9862976074219,284.0771179199219,284.22283935546875,2461.165283203125,2462.697998046875,2461.443115234375,2461.64453125,2473.040283203125,2472.612548828125,2460.231689453125,2458.79345703125,2473.0634765625,2460.328125,2459.020263671875,2471.277099609375,2460.231689453125,2458.79345703125,2471.366455078125,2459.255859375,2471.277099609375,2460.231689453125,2458.79345703125,2459.731201171875
121,9-Jan-13,12:30,2460.8935546875,2460.8935546875,2460.8935546875,2461.00341796875,2461.1376953125,2461.182373046875,284.0534362792969,284.1680908203125,284.2318115234375,2461.370849609375,2462.85693359375,2461.74560546875,2461.91162109375,2477.769775390625,2477.16015625,2462.00244140625,2459.946533203125,2476.37646484375,2462.023681640625,2460.34814453125,2475.822509765625,2462.00244140625,2459.946533203125,2475.96435546875,2460.35791015625,2475.822509765625,2460.6728515625,2459.946533203125,2460.786376953125
122,9-Jan-13,13:00,2460.8935546875,2460.8935546875,2460.8935546875,2461.148681640625,2461.027099609375,2461.35595703125,284.1667175292969,284.1085205078125,284.3659362792969,2461.5361328125,2461.542236328125,2461.93017578125,2461.92333984375,2488.590087890625,2487.2587890625,2461.488037109375,2465.080078125,2488.268310546875,2459.88720703125,2465.8671875,2487.2587890625,2460.1591796875,2465.080078125,2487.585205078125,2465.690673828125,2487.2587890625,2460.1591796875,2465.080322265625,2466.336669921875
123,9-Jan-13,13:30,2460.8935546875,2460.8935546875,2460.8935546875,2461.271240234375,2461.053955078125,2461.36474609375,284.26116943359375,284.1381530761719,284.3838806152344,2462.220947265625,2461.467041015625,2462.6025390625,2461.838134765625,2498.09375,2496.7041015625,2460.177490234375,2465.810791015625,2498.120849609375,2459.82177734375,2466.488525390625,2496.7041015625,2460.17822265625,2465.810791015625,2497.04833984375,2466.39111328125,2496.7041015625,2460.17822265625,2465.810791015625,2467.0087890625
124,9-Jan-13,14:00,2460.8935546875,2460.8935546875,2460.8935546875,2461.0771484375,2460.81298828125,2461.277587890625,284.09161376953125,283.9361572265625,284.2854309082031,2461.678466796875,2461.03369140625,2461.7919921875,2461.1474609375,2481.552490234375,2480.80224609375,2457.59619140625,2460.45263671875,2481.85205078125,2457.265380859375,2460.68212890625,2480.8037109375,2457.59619140625,2460.45263671875,2480.982421875,2460.849609375,2480.8037109375,2457.59619140625,2460.45263671875,2461.268798828125
125,9-Jan-13,14:30,2462.223388671875,2460.8935546875,2460.8935546875,2461.229248046875,2460.832763671875,2461.226318359375,284.35675048828125,283.958251953125,284.2596435546875,2461.926513671875,2461.23095703125,2462.162109375,2461.46240234375,2487.028564453125,2486.209716796875,2459.065673828125,2460.735595703125,2487.370849609375,2458.895751953125,2460.8984375,2486.209716796875,2459.067138671875,2460.735595703125,2486.4052734375,2461.157958984375,2486.209716796875,2459.067138671875,2460.735595703125,2461.6064453125
126,9-Jan-13,15:00,2460.8935546875,2460.8935546875,2460.8935546875,2461.206298828125,2460.8173828125,2461.23681640625,284.1856994628906,283.9459228515625,284.2647399902344,2461.805419921875,2461.259765625,2462.051513671875,2461.502685546875,2483.971923828125,2483.338623046875,2458.52392578125,2461.102783203125,2484.440673828125,2458.250732421875,2461.386962890625,2483.3388671875,2458.52392578125,2461.102783203125,2483.48291015625,2461.555908203125,2483.3388671875,2458.52294921875,2461.102783203125,2462.0283203125
127,9-Jan-13,15:30,2460.8935546875,2460.8935546875,2460.8935546875,2461.1982421875,2460.76708984375,2461.227783203125,284.1751708984375,284.0601501464844,284.2536315917969,2461.163330078125,2461.198486328125,2461.34716796875,2461.373046875,2468.6494140625,2468.674560546875,2459.21142578125,2456.18896484375,2469.117431640625,2459.20166015625,2456.23681640625,2468.674560546875,2459.21142578125,2456.18896484375,2468.65087890625,2456.495361328125,2468.674560546875,2459.21142578125,2456.187744140625,2456.804443359375
128,9-Jan-13,16:00,2460.8935546875,2462.223388671875,2460.8935546875,2460.916259765625,2460.668701171875,2460.91259765625,283.93353271484375,283.9419860839844,283.9866943359375,2460.267333984375,2460.890380859375,2460.23828125,2460.849853515625,2446.509765625,2446.968017578125,2456.469482421875,2448.759765625,2448.0380859375,2456.63671875,2448.28466796875,2446.968017578125,2456.469482421875,2448.759765625,2446.842041015625,2448.788330078125,2446.968017578125,2456.469482421875,2448.759765625,2448.8076171875
129,9-Jan-13,16:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.695068359375,2460.7138671875,2460.7265625,283.7574768066406,283.7925109863281,283.9858703613281,2460.185302734375,2460.721923828125,2460.0576171875,2460.595458984375,2437.876220703125,2439.082763671875,2456.49853515625,2447.1845703125,2438.719482421875,2455.30126953125,2446.556396484375,2439.082763671875,2455.171875,2447.1845703125,2438.7578125,2447.19140625,2439.082763671875,2455.171875,2447.184326171875,2447.17236328125
130,9-Jan-13,17:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.629638671875,2460.653076171875,2460.66796875,283.69970703125,283.73773193359375,283.77886962890625,2459.759765625,2460.656005859375,2459.575927734375,2460.474609375,2424.488037109375,2426.01220703125,2456.044189453125,2441.67236328125,2425.094482421875,2456.32275390625,2440.843017578125,2426.01220703125,2456.044189453125,2441.67236328125,2425.621337890625,2441.328857421875,2426.01220703125,2454.716796875,2441.67236328125,2440.949951171875
131,9-Jan-13,17:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.328125,2460.517333984375,2460.476806640625,283.4497985839844,283.59918212890625,283.60137939453125,2459.0029296875,2460.424072265625,2458.655517578125,2461.418212890625,2409.302001953125,2411.321533203125,2451.7880859375,2439.622314453125,2410.126220703125,2451.95849609375,2438.709228515625,2411.328125,2451.7880859375,2439.622314453125,2410.799560546875,2439.315673828125,2411.328125,2451.7880859375,2439.622314453125,2438.96240234375
132,9-Jan-13,18:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.9931640625,2460.40185546875,2460.343017578125,283.18060302734375,283.47802734375,283.466552734375,2458.015869140625,2459.981201171875,2457.375244140625,2459.332275390625,2375.4580078125,2378.830078125,2449.105224609375,2430.31787109375,2376.508056640625,2449.3486328125,2430.37255859375,2378.830078125,2449.105224609375,2430.31787109375,2377.965087890625,2429.576171875,2378.830078125,2449.105224609375,2431.629638671875,2428.753173828125
133,9-Jan-13,18:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.619140625,2460.22705078125,2460.208740234375,282.877685546875,283.30914306640625,283.3238220214844,2456.994140625,2459.535400390625,2456.057861328125,2458.602783203125,2340.854248046875,2344.83349609375,2446.092529296875,2421.6484375,2341.2998046875,2446.452880859375,2420.19189453125,2344.83349609375,2446.092529296875,2421.6484375,2343.828857421875,2420.4638671875,2344.83349609375,2446.092529296875,2421.6484375,2419.182861328125
134,9-Jan-13,19:00,2462.223388671875,2460.8935546875,2460.8935546875,2459.459716796875,2460.23974609375,2460.1708984375,282.9093322753906,283.3043518066406,283.28411865234375,2456.68603515625,2459.474365234375,2455.7021484375,2458.489501953125,2331.29736328125,2335.134765625,2446.053466796875,2419.049072265625,2331.11767578125,2446.598876953125,2417.52978515625,2335.135009765625,2446.053466796875,2419.049072265625,2334.17919921875,2417.69189453125,2335.135009765625,2446.05419921875,2419.049072265625,2416.239501953125
135,9-Jan-13,19:30,2462.223388671875,2460.8935546875,2460.8935546875,2459.4052734375,2460.306640625,2460.185791015625,282.72198486328125,283.3520812988281,283.296142578125,2456.82763671875,2459.519775390625,2455.875,2458.564697265625,2335.257568359375,2339.258056640625,2448.07177734375,2421.166259765625,2335.340087890625,2448.592529296875,2419.77587890625,2339.258056640625,2446.74951171875,2421.166259765625,2338.25390625,2419.916748046875,2339.258056640625,2446.74951171875,2421.166259765625,2418.569580078125
136,9-Jan-13,20:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.593505859375,2460.287841796875,2460.095458984375,282.85467529296875,283.3445739746094,283.2406311035156,2457.05859375,2459.6044921875,2456.1640625,2458.70068359375,2340.40478515625,2344.327880859375,2447.7607421875,2420.83642578125,2340.7109375,2448.27978515625,2419.22998046875,2344.327880859375,2447.7607421875,2420.83642578125,2343.341796875,2419.623046875,2344.327880859375,2447.7607421875,2420.8349609375,2418.313720703125
137,9-Jan-13,20:30,2460.8935546875,2462.223388671875,2460.8935546875,2459.597900390625,2461.6181640625,2460.10205078125,282.8584899902344,283.4991760253906,283.2460632324219,2458.441162109375,2459.563232421875,2457.525146484375,2458.648193359375,2333.514404296875,2337.53759765625,2447.406494140625,2417.3271484375,2333.4931640625,2448.104248046875,2415.6943359375,2337.53759765625,2447.406494140625,2417.3271484375,2336.541015625,2415.779541015625,2337.538818359375,2447.406494140625,2417.3271484375,2414.131591796875
138,9-Jan-13,21:00,2460.8935546875,2462.223388671875,2460.8935546875,2459.572021484375,2461.608154296875,2460.084228515625,282.8371276855469,283.33538818359375,283.2297668457031,2458.509765625,2459.528564453125,2456.25,2458.620849609375,2333.47021484375,2337.6533203125,2447.172119140625,2417.017578125,2333.67626953125,2447.90283203125,2415.220947265625,2337.6533203125,2447.172119140625,2417.01513671875,2336.60986328125,2415.53564453125,2337.6533203125,2447.172119140625,2417.01513671875,2413.952392578125
139,9-Jan-13,21:30,2460.8935546875,2460.8935546875,2462.223388671875,2459.553955078125,2460.294677734375,2461.472412109375,282.8291015625,283.3504333496094,283.27410888671875,2457.039306640625,2459.5068359375,2456.0888671875,2458.56591796875,2337.5,2341.138427734375,2447.57958984375,2420.354736328125,2337.201904296875,2448.3017578125,2417.4423828125,2341.138427734375,2447.576416015625,2420.354736328125,2340.2333984375,2418.98388671875,2341.138427734375,2447.576416015625,2420.354736328125,2416.2158203125
140,9-Jan-13,22:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.7587890625,2460.263916015625,2461.500244140625,282.9822998046875,283.3442077636719,283.3083801269531,2457.27587890625,2459.64404296875,2456.4130859375,2458.790771484375,2347.1796875,2350.8369140625,2447.517333984375,2422.006103515625,2347.329833984375,2448.0771484375,2420.502685546875,2350.8369140625,2447.517333984375,2422.006103515625,2349.930908203125,2420.79638671875,2350.845947265625,2447.517333984375,2422.006103515625,2420.804443359375
141,9-Jan-13,22:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.63330078125,2460.294189453125,2460.226318359375,282.8945617675781,283.362060546875,283.3431701660156,2456.9619140625,2459.61328125,2456.068115234375,2458.721435546875,2344.508544921875,2347.96875,2447.50341796875,2423.53125,2344.301513671875,2448.02490234375,2422.26318359375,2347.96875,2447.50341796875,2423.53125,2347.100341796875,2422.4140625,2347.96875,2447.50341796875,2423.53125,2421.211181640625
142,9-Jan-13,23:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.727294921875,2460.310546875,2460.19921875,282.9641418457031,283.379150390625,283.33087158203125,2456.8779296875,2459.7412109375,2456.052490234375,2458.909912109375,2349.28271484375,2352.406005859375,2447.797607421875,2424.95947265625,2348.868408203125,2448.28857421875,2423.819091796875,2352.406005859375,2447.797607421875,2424.9599609375,2351.621337890625,2423.898681640625,2352.406005859375,2447.797607421875,2424.9599609375,2422.759521484375
143,9-Jan-13,23:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.969482421875,2460.231689453125,2460.28759765625,283.2993469238281,283.3441467285156,283.41021728515625,2457.417236328125,2459.833251953125,2456.667236328125,2459.087646484375,2361.232666015625,2364.190185546875,2447.6484375,2427.218994140625,2361.10009765625,2447.9521484375,2426.15869140625,2364.190185546875,2447.6484375,2427.21875,2363.45361328125,2426.174072265625,2364.190185546875,2447.6484375,2427.21875,2425.056640625
144,10-Jan-13,0:00,2460.8935546875,2460.8935546875,2460.8935546875,2461.38232421875,2460.304443359375,2460.259521484375,283.2121276855469,283.4028015136719,283.40057373046875,2457.617919921875,2459.981689453125,2456.960205078125,2459.326416015625,2369.807373046875,2372.64013671875,2448.025390625,2429.104736328125,2369.873046875,2448.299072265625,2427.99755859375,2372.64013671875,2448.025390625,2429.104736328125,2371.93017578125,2428.2041015625,2372.64013671875,2448.028076171875,2429.104736328125,2427.234130859375
145,10-Jan-13,0:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.973388671875,2460.474853515625,2460.3154296875,283.169189453125,283.5293884277344,283.4494934082031,2457.727783203125,2460.15234375,2457.171142578125,2459.589111328125,2373.432373046875,2376.4140625,2449.738037109375,2431.149658203125,2373.720703125,2450.114990234375,2430.0927734375,2376.4140625,2449.738037109375,2431.1474609375,2375.621826171875,2430.428466796875,2376.384521484375,2449.738037109375,2431.1474609375,2429.63671875
146,10-Jan-13,1:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.937744140625,2460.49658203125,2460.40869140625,283.1509704589844,283.7034606933594,283.5189208984375,2458.041015625,2460.14013671875,2458.8193359375,2459.603271484375,2377.44775390625,2380.571533203125,2451.745361328125,2432.600830078125,2378.0029296875,2452.1484375,2431.53857421875,2380.571533203125,2451.745361328125,2432.601806640625,2379.764404296875,2431.982666015625,2380.571533203125,2451.745361328125,2432.601806640625,2431.28759765625
147,10-Jan-13,1:30,2460.8935546875,2462.223388671875,2460.8935546875,2460.150634765625,2460.554443359375,2460.40283203125,283.314208984375,283.60870361328125,283.5348205566406,2459.8046875,2460.1943359375,2459.304443359375,2459.692626953125,2389.953125,2392.319580078125,2450.765380859375,2434.5126953125,2390.073974609375,2451.087646484375,2433.641357421875,2392.343505859375,2450.765380859375,2434.5126953125,2391.7490234375,2433.824462890625,2392.343505859375,2452.090576171875,2434.5126953125,2433.078125
148,10-Jan-13,2:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.1630859375,2460.568115234375,2460.419189453125,283.3256530761719,283.6211853027344,283.549072265625,2458.626953125,2460.19287109375,2458.132568359375,2459.700439453125,2393.673583984375,2394.721923828125,2451.069580078125,2435.098388671875,2393.856201171875,2451.404541015625,2434.227294921875,2394.721923828125,2451.069580078125,2435.098388671875,2394.1279296875,2434.446533203125,2394.721923828125,2451.069580078125,2435.098388671875,2433.737060546875
149,10-Jan-13,2:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.2021484375,2460.562255859375,2460.320556640625,283.3471984863281,283.61212158203125,283.47698974609375,2458.662109375,2460.145751953125,2458.142822265625,2460.95458984375,2391.724853515625,2394.3876953125,2450.664306640625,2434.6103515625,2392.310546875,2451.00048828125,2433.571533203125,2394.3876953125,2450.6640625,2434.6103515625,2393.70556640625,2434.030517578125,2394.3876953125,2450.6640625,2434.608642578125,2433.3837890625
150,10-Jan-13,3:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.224853515625,2460.65771484375,2460.386474609375,283.3761291503906,283.6907043457031,283.53564453125,2458.761962890625,2460.29443359375,2458.330810546875,2459.8662109375,2395.91162109375,2398.481689453125,2451.645263671875,2435.997802734375,2396.46728515625,2451.986572265625,2435.09619140625,2398.482421875,2451.645263671875,2435.997802734375,2397.822021484375,2435.45654296875,2398.482421875,2451.645263671875,2435.997802734375,2434.852783203125
151,10-Jan-13,3:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.28369140625,2460.634521484375,2460.35888671875,283.41656494140625,283.6753845214844,283.517578125,2458.72412109375,2460.281982421875,2458.284423828125,2459.843505859375,2395.99267578125,2398.481689453125,2451.620849609375,2435.53369140625,2396.45751953125,2451.97216796875,2434.610595703125,2398.481201171875,2451.620849609375,2435.53369140625,2397.8427734375,2434.96337890625,2398.481201171875,2451.62060546875,2435.53369140625,2434.33203125
152,10-Jan-13,4:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.2705078125,2460.650390625,2460.35888671875,283.5608825683594,283.6864318847656,283.5176696777344,2458.73388671875,2460.290283203125,2458.29931640625,2459.854248046875,2400.29150390625,2402.279296875,2451.471435546875,2436.61083984375,2400.3798828125,2451.7919921875,2435.77197265625,2402.279296875,2451.471435546875,2437.927490234375,2401.775390625,2437.35400390625,2402.279296875,2451.471435546875,2437.927490234375,2435.4150390625
153,10-Jan-13,4:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.294677734375,2460.629150390625,2460.382568359375,283.426025390625,283.6739196777344,283.5359191894531,2458.6728515625,2460.337646484375,2458.26220703125,2459.92626953125,2400.017822265625,2402.01318359375,2451.3056640625,2436.55078125,2400.094970703125,2451.5888671875,2435.751708984375,2402.01318359375,2451.3056640625,2436.550537109375,2401.512451171875,2435.949462890625,2402.01171875,2451.3056640625,2436.550537109375,2435.299072265625
154,10-Jan-13,5:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.302490234375,2460.61328125,2460.45166015625,283.43585205078125,283.667724609375,283.5874938964844,2458.79248046875,2460.336669921875,2458.38623046875,2459.921630859375,2403.061279296875,2404.885009765625,2451.545654296875,2437.79736328125,2403.04052734375,2451.80224609375,2437.0859375,2404.885009765625,2451.545654296875,2437.79736328125,2404.4267578125,2437.2431640625,2404.885009765625,2451.545654296875,2437.79736328125,2436.64404296875
155,10-Jan-13,5:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.162841796875,2460.540771484375,2460.45166015625,283.32598876953125,283.7563781738281,283.57171630859375,2458.5537109375,2460.182861328125,2458.050537109375,2459.6748046875,2396.658935546875,2398.47314453125,2450.882568359375,2436.390625,2396.4580078125,2451.147705078125,2435.630615234375,2398.47314453125,2450.882568359375,2436.390625,2398.019287109375,2435.751953125,2398.47314453125,2450.882568359375,2436.390625,2435.068359375
156,10-Jan-13,6:00,2460.8935546875,2462.223388671875,2460.8935546875,2460.12060546875,2461.847900390625,2460.377685546875,283.2871398925781,283.57745361328125,283.5109558105469,2459.7880859375,2460.073974609375,2459.218994140625,2459.498779296875,2394.1484375,2396.124267578125,2450.617431640625,2436.04931640625,2394.11279296875,2450.892822265625,2435.208740234375,2396.124267578125,2450.617431640625,2436.04931640625,2395.62158203125,2435.449462890625,2396.124267578125,2451.942138671875,2436.04931640625,2434.799560546875
157,10-Jan-13,6:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.095947265625,2460.475341796875,2460.3603515625,283.26422119140625,283.5419616699219,283.64593505859375,2458.417236328125,2459.95263671875,2457.779296875,2459.3134765625,2387.100830078125,2387.91845703125,2450.38720703125,2432.53271484375,2385.54638671875,2450.7734375,2431.53955078125,2387.91845703125,2450.38720703125,2432.53271484375,2387.40087890625,2431.6806640625,2387.91845703125,2450.38720703125,2432.53271484375,2430.776123046875
158,10-Jan-13,7:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.05224609375,2460.4423828125,2460.372802734375,283.2300109863281,283.5150451660156,283.4964294433594,2458.291259765625,2460.016357421875,2457.6826171875,2459.398681640625,2383.041748046875,2385.19580078125,2450.149658203125,2432.060546875,2382.71875,2450.515625,2431.163330078125,2386.48388671875,2450.149658203125,2432.060546875,2384.669921875,2431.139404296875,2386.48388671875,2450.1494140625,2432.060546875,2430.16455078125
159,10-Jan-13,7:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.11083984375,2460.45751953125,2460.342041015625,283.2727355957031,283.52838134765625,283.47869873046875,2458.257568359375,2460.043701171875,2457.6630859375,2458.138916015625,2381.0751953125,2383.4599609375,2450.152099609375,2430.701171875,2380.928955078125,2450.56005859375,2429.66552734375,2383.4599609375,2450.152099609375,2430.701171875,2382.867919921875,2429.760986328125,2383.457275390625,2450.152099609375,2430.701171875,2430.073974609375
160,10-Jan-13,8:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.177490234375,2460.4775390625,2460.467529296875,283.3333740234375,283.5577087402344,283.5802307128906,2458.5205078125,2460.190673828125,2458.02001953125,2459.697998046875,2390.935791015625,2392.996337890625,2450.34228515625,2434.285888671875,2390.80517578125,2450.576171875,2433.50341796875,2392.996337890625,2450.34228515625,2434.285888671875,2392.487548828125,2433.473388671875,2392.995849609375,2450.34228515625,2434.285888671875,2432.610107421875
161,10-Jan-13,8:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.273681640625,2460.541748046875,2460.513916015625,283.4136657714844,283.6165771484375,283.6271667480469,2459.09326171875,2460.24267578125,2458.6474609375,2459.796630859375,2399.536376953125,2401.205810546875,2451.407958984375,2435.115234375,2399.2724609375,2451.671630859375,2435.673828125,2401.205810546875,2451.407958984375,2435.115234375,2400.80908203125,2434.198974609375,2401.205810546875,2451.407958984375,2435.115234375,2433.240966796875
162,10-Jan-13,9:00,2462.223388671875,2460.8935546875,2460.8935546875,2461.642578125,2460.565673828125,2460.50830078125,283.5976257324219,283.636962890625,283.6276550292969,2459.20703125,2460.25244140625,2458.771728515625,2459.811279296875,2403.59765625,2405.3955078125,2451.26611328125,2437.47802734375,2403.762939453125,2451.41943359375,2436.7587890625,2405.3955078125,2451.26611328125,2437.47802734375,2404.95458984375,2436.809326171875,2405.40087890625,2451.26611328125,2437.47802734375,2436.09765625
163,10-Jan-13,9:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.150634765625,2460.578125,2460.6611328125,283.33514404296875,283.64605712890625,283.7320251464844,2458.984619140625,2460.2177734375,2458.520263671875,2459.756591796875,2401.07373046875,2402.7294921875,2452.04931640625,2438.540283203125,2400.897216796875,2452.247802734375,2437.974365234375,2402.7294921875,2452.04931640625,2438.539794921875,2402.31591796875,2437.94140625,2402.7275390625,2452.04931640625,2438.539794921875,2437.302734375
164,10-Jan-13,10:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.217529296875,2460.719970703125,2460.73876953125,283.4013366699219,283.9167785644531,283.8061218261719,2459.195068359375,2460.45654296875,2458.874267578125,2460.140380859375,2412.465576171875,2413.5595703125,2453.195556640625,2442.65966796875,2412.062255859375,2453.348388671875,2442.32861328125,2413.5595703125,2453.196533203125,2442.65966796875,2413.28857421875,2442.254638671875,2413.5595703125,2453.1982421875,2442.65771484375,2441.823486328125
165,10-Jan-13,10:30,2460.8935546875,2462.223388671875,2460.8935546875,2460.405517578125,2462.163330078125,2460.78662109375,283.5541076660156,283.8660888671875,283.864990234375,2461.061279296875,2460.66943359375,2460.884033203125,2460.49951171875,2429.873291015625,2430.446533203125,2454.952880859375,2446.86083984375,2429.568359375,2455.096435546875,2446.62353515625,2430.446533203125,2454.952880859375,2446.860595703125,2430.30517578125,2446.6376953125,2430.446533203125,2454.952880859375,2446.860595703125,2446.40185546875
166,10-Jan-13,11:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.6552734375,2460.67626953125,2460.63818359375,283.71844482421875,283.75469970703125,283.91326904296875,2461.0087890625,2460.577392578125,2460.777099609375,2460.3388671875,2429.241943359375,2429.876708984375,2454.110595703125,2444.047607421875,2429.073974609375,2454.26025390625,2443.558837890625,2429.876708984375,2454.110595703125,2444.047607421875,2429.7236328125,2443.674560546875,2429.876708984375,2454.110595703125,2444.047607421875,2443.28662109375
167,10-Jan-13,11:30,2460.8935546875,2460.8935546875,2462.223388671875,2460.803955078125,2460.758056640625,2462.063232421875,283.8427734375,283.83428955078125,283.84918212890625,2459.933349609375,2462.134033203125,2459.8408203125,2462.03955078125,2435.7080078125,2436.49072265625,2455.197021484375,2446.23779296875,2435.80712890625,2455.305908203125,2445.91552734375,2436.49072265625,2455.197021484375,2446.2373046875,2436.29248046875,2446.000244140625,2436.49072265625,2455.197021484375,2446.2373046875,2445.745361328125
